TXN_ID,SUB_TXN_ID,ACCOUNT_NUMBER,ACCOUNT_NAME,AMOUNT,TIMESTAMP
TXN_56859d71ad0f9d8cb7a139495c1a8b972165444e86c33d626dc8e07e689928ad,SUB_TXN_cd0eb5d5733c8a0ce370b86f00d68a3c435c33334a3886bc943e8587a80cd3c9,85_ZMM,ZMM,2000,2022-12-26 19:58:45.648777
TXN_0a9061cf7d13a30b3f2c3e4cb153d3bd7cf8da6f0047d34360d6c88795f4a0cc,SUB_TXN_722bbeae5497cb12a66c7a265122dee52b3a655eb60696e7a388dae8eaf0c0e7,89_OJL,OJL,2000,2022-12-26 19:58:45.649539
TXN_d441696ce7c5ea51c7e9b4a39dfd0f70724d990f1af17b13722e864f485c7ceb,SUB_TXN_d6e8f9939cf3577c8fcc744f8a0bc82720f4c72ef1f14d0207cc79cb3acf3cfe,93_FYA,FYA,2000,2022-12-26 19:58:45.650208
TXN_cadb7eafc10ccc15ced4f7a7f25b036c152afc190f9ad9729d813b9bfd52066e,SUB_TXN_55a1abe1575a975e0e20b38a7fb7b15ac7e4eb106f38f0f2cb141802bb78bf30,97_SJE,SJE,2000,2022-12-26 19:58:45.650825
TXN_c42f6a476ccb991be8a6952794ac84dc0226f3cba516b89770c9449c8cb0b160,SUB_TXN_a3c9e53b4f15f5fd589f4391098bc1b707db8eb6080e1739d887f3ff06f1ee41,101_SEU,SEU,2000,2022-12-26 19:58:45.651359
TXN_bc95ab357fb010e0a760b0175cf9108919a3989c6efc4dbaf5a7246bc74059d8,SUB_TXN_00066dec4f57bd8194870425eed2851d3ad62c7975766541051783c451d632f6,105_BTB,BTB,2000,2022-12-26 19:58:45.651899
TXN_8d41f2a77c049a83b700f106ec7c65830ab3a56c39a7b87b77f537bfb988430b,SUB_TXN_7522c473b759dad720843266f2d45530bfe0f6f899e461479192e0225065978a,109_NCL,NCL,2000,2022-12-26 19:58:45.652600
TXN_3966a3b87512d4a3c2fc2677b5165f5735f48e68061c61c0e1e973b9501f7ec2,SUB_TXN_fa67246aa8bc24d414a503075d169527cd7d0daedd1b27f32037180fa4322c49,113_YBH,YBH,2000,2022-12-26 19:58:45.653347
TXN_80ddaf0b2536421b5138e930a66f51c7fec7f47737afda1f3427d6cae1cf130e,SUB_TXN_14e844ae6a38c9697c3d3adcc9b122accdbab04c8d16084f99409e6186c3ff62,117_IHS,IHS,2000,2022-12-26 19:58:45.653952
TXN_f8973dff15a37cf395d501955eea0f8dbdeacc1633814e54796a195370354a58,SUB_TXN_8b8843f49ffc80d4d73ffe109c289e3f5b077a111e116d3b14a21bea019bb4e2,121_BKY,BKY,2000,2022-12-26 19:58:45.654574
TXN_7e93893393695d69f9e9a910e2191a490ef2a2d4a2d2104aff40fcd5dede2106,SUB_TXN_c95ab6eab5294035f401e75fc5f2281ba8ae5e5293176121a605c23e73595471,125_FJK,FJK,2000,2022-12-26 19:58:45.655207
TXN_97568645f28c26157022dfa14868eee9312d6fd74ae2529b1e7f3e04e9edc719,SUB_TXN_aa04b9d1bfc14ba12d7692f645708ac366155c2491a35df57c03294d3e9253fe,129_JLJ,JLJ,2000,2022-12-26 19:58:45.655777
TXN_668dd443c96e62479e7152bf2db5354764d229be392f946bbacc55955c003ee8,SUB_TXN_795925414bda480cf430cae844f02a9b97c34a2bf50278b1995b3dc28868877e,133_LPF,LPF,2000,2022-12-26 19:58:45.656308
TXN_01543a02084a23c9361f3007797dc7445ace7eaa7f7f92711022b07ab280ee33,SUB_TXN_d8a064e47e8b6076805a0daebe5daffffe5d7ecb4581d5879b4b5ac103b2d7fa,137_MAK,MAK,2000,2022-12-26 19:58:45.656841
TXN_c1671d60fc62c49a6b29edaae70e5960e5e536d57e6bcbe9580bb3d9ccd12a38,SUB_TXN_69011c5a256f0a2ad99be22c5aa01f079b50ffe7a2f47f3f8da3b55a6fefebc6,141_WBK,WBK,2000,2022-12-26 19:58:45.657351
TXN_5bbeb05862166dd85be22a4b937b78c6dbc5311bb138df7c597ecb2b20e8aee5,SUB_TXN_4870c026d4d783e0840add05f7f9a758e634984eb5723236af7fb62498b8c22c,145_XOF,XOF,2000,2022-12-26 19:58:45.658057
TXN_11f766b6486341303e72969ec94577e88abc34261027ba330819f30e71aa2f33,SUB_TXN_8df010d9eee84cc52d48c26d68211de856a32bd150437deb587996165ca01a41,149_WFR,WFR,2000,2022-12-26 19:58:45.658684
