TXN_ID,SUB_TXN_ID,ACCOUNT_NUMBER,ACCOUNT_NAME,AMOUNT,TIMESTAMP
TXN_0eda79d44e03510c1f475d2a59ebc28b6f22d7770718d6615ed34c32646f0785,SUB_TXN_5dbefac9cf59f06721b5dbdf5442a30986df7860cc930dffd9c6d0fdee769cbe,106_UBE,UBE,2000,2022-12-27 13:53:37.588115
TXN_49b4705b949ce3a0525afc2d1bef6b68eb728fe5c16e105fc2a0e55ff98be26b,SUB_TXN_da992ac47361b904e07aa9956c37f8ded12ea1e60794f1f30e3e3063f4d6faca,110_TDG,TDG,2000,2022-12-27 13:53:37.588636
TXN_7f61e4794b497b32f35e57ebbaee1add4e24041e15bdfd1a38b4e09703d3912d,SUB_TXN_b3ac81cca6f16df844ff9d8402206d28f987e303b1f2dfac1b4e92a2b7cc880c,114_SOG,SOG,2000,2022-12-27 13:53:37.589236
TXN_2e544387d309d9494de834d36fe84a47b55c8eba828017f0e204f7f23b72ad2e,SUB_TXN_5579cbb0dbcc7739b3cbed7f45969a04f8bd25719f2e1c481f49e52913943ab4,118_ZTY,ZTY,2000,2022-12-27 13:53:37.590078
TXN_38110ededb597596dac6cf3607b650027a976452ed14cebb5a0c8555f4835d01,SUB_TXN_d057ff57966806b87bbae1914cefa202cab070f3c2acbf03dd9f660aeb92de42,122_PVV,PVV,2000,2022-12-27 13:53:37.590660
TXN_e7d1ee053557e9b9de3f3849cd77d2e9a5ed91cb7a5356f41374d9e64660ae59,SUB_TXN_4bcb45f08054c03e72cc25ff433ff4ec47aff29eef112e42612f7cc0a96310d4,126_DVC,DVC,2000,2022-12-27 13:53:37.591214
TXN_63c81eb424ed0ea64cb74aefd024e93c81aeba0e7db2343192c98370f3afb9da,SUB_TXN_2e57386d25288767801b119723fd9b98c981c9fb9e94d0188c47700d1e131d5f,130_JHK,JHK,2000,2022-12-27 13:53:37.591982
TXN_8b6132a2fc02fa309b83a0f44eba9bcad0f4b51b8c0ab5ed3bfa04dd5a4e7159,SUB_TXN_3cb5fe7dc68d28f2587845b6b72a20e6b3bebeacb1aef69bd95e3487d5681de7,134_WUL,WUL,2000,2022-12-27 13:53:37.592863
TXN_98a96ad7ca279b6c102f1b2806395eaa0f689e6d65322c81364f5e2ab2e9ca48,SUB_TXN_e0dbd05482fbe454ad386f8d952d2224174b9d4144644deb15701bfb30941281,138_FUG,FUG,2000,2022-12-27 13:53:37.593681
TXN_b335d78b9d04334e9a7cf3c8a96529d7367de2ef3e7fdab3ba5db7aade947315,SUB_TXN_52040a444c9d28d75bce3df3a689ed5f0509d391dddd7ccd7f86e4a6ad8bd928,142_QVM,QVM,2000,2022-12-27 13:53:37.594288
TXN_f2f12e8be698ddb3985569172ead20fbd53d311dedade1086564912c6b0c32be,SUB_TXN_114144524b0c8b2559253ea8275e09a9f2baa4bf7460f8f79d3fde1022dd49f0,146_SWX,SWX,2000,2022-12-27 13:53:37.594949
