TXN_ID,SUB_TXN_ID,ACCOUNT_NUMBER,ACCOUNT_NAME,AMOUNT,TIMESTAMP
TXN_e9f840138b132e5a72888b41c42d1d41e88c1e61cbcc849dd9cf27ef57075432,SUB_TXN_ba439019c09fb03f1d8aa0735af2624dbbd93a8f5206584d438861a279532dc1,46_UDW,UDW,2000,2022-12-21 22:31:50.020145
TXN_1dfb9cb86dbd86098903477ed18823cb5e38bbe4da1aae754d0f91c2b014326d,SUB_TXN_c9c48a0af86b64baae43792d7a55e03cef0a63716620ea9a7bd9e30edecb2eaf,50_KYP,KYP,2000,2022-12-21 22:31:50.020691
TXN_cf9f9da054d5813f2f479fcbd16b8d4bdb21a2a38ce3bf30ac4f0b543b96ce56,SUB_TXN_a888ec6bf092957942ecf0ae4ef8b7dfbaafaa4a084b007db0c405b56b3bc0e3,54_TEP,TEP,2000,2022-12-21 22:31:50.021250
TXN_84a3a877dc083c541c323436c55bb98c6d7e4b6a555ca7eda4d82e5f7d25f955,SUB_TXN_1b47076009ca41a660ef31adc48c5889c7e3d193a78079d421235973b4f71cbe,58_BKI,BKI,2000,2022-12-21 22:31:50.021712
TXN_b253021cf01bcb922bd4d3ec47bffe2cd3e096934683ef846cd5051396e1acf3,SUB_TXN_f86e5bb057fb3edfa3144d28469142fc43cf44e3ab6620a18d8d3db40bf04fc1,62_HGJ,HGJ,2000,2022-12-21 22:31:50.022148
TXN_c9268dbc0b81530c8876a648344d6e9017decd45508b0d4c5c2a27a1c39aa424,SUB_TXN_0e68e69c3b61fc1c1c0b7875c796ac8d0461d29e705ea70ce2d8b9b750562a93,66_MCE,MCE,2000,2022-12-21 22:31:50.022597
TXN_c143b637c2ebcbafa31c43cc356bd9aa32ec255684e981a1c6ad22146ff839b7,SUB_TXN_f86c7b859d9fb73a910e8ed0de4bf28ef4f2095a830af0466e504956d9cf6c5a,70_TLJ,TLJ,2000,2022-12-21 22:31:50.023039
TXN_bc93dd04a0e2322fe1a15b32bf34bca1696155748d02539293d6e863939f1aa8,SUB_TXN_2b23358a58abab93a9e64e78bdadf1c43e9eaefb241cb7ef48046b7523567c42,74_CVT,CVT,2000,2022-12-21 22:31:50.023681
TXN_e5d59e12aedbd88861a68710e02308510f98d508ccbbeba51e5d2e9daf77b573,SUB_TXN_808094c09812026d549f43498eab734deb59e871ee6b7141f85da55903b431d4,78_ARX,ARX,2000,2022-12-21 22:31:50.024132
TXN_3d7fdc2206e782be8af1661d4c0792f933c155905358c5f0cc9e1b5014839404,SUB_TXN_547072cc5a19c29b98f316b29b927d3e155e29fa503ab5bd462ff121b8ebb086,82_NJF,NJF,2000,2022-12-21 22:31:50.024587
TXN_56db19fafbfc5ca809c070b11f44e72a29ccb7963cb20fc26afa7ebdb52af374,SUB_TXN_c1f725f1889dc2df71df93bb502ab26802abea66509d37c2e328b989decf3f29,86_MUI,MUI,2000,2022-12-21 22:31:50.025167
TXN_e313053bbef6b7b348908961e2f552a2eb88460dc5faed172355174f63e188e8,SUB_TXN_660e4c537db8cfaca172a3fa1a47d7a2c8218bbd44988da48fd4ab043a42bcad,90_OKY,OKY,2000,2022-12-21 22:31:50.025725
TXN_bf49e781eed228f3df57c59c8364a139a6252c9b4a37e2dcdb704cfca0a2042a,SUB_TXN_4db5b995b7c59005ec48c06bd7bc3d91350617e2d00719b366a285dae9f61f15,94_AFM,AFM,2000,2022-12-21 22:31:50.026157
TXN_10fc194332bf8396d801b6760fe64c670a653bd614a456e5a67833d49257e863,SUB_TXN_9893879a32de8bbc69cc9ab929bb4840748ceb965870009ea2d93000409a2b44,98_EDJ,EDJ,2000,2022-12-21 22:31:50.026603
TXN_fee5fd4a07f6f48d3dabfe63b2957fe85f7ef8e3c5d21d2269051a40007f1b7d,SUB_TXN_e784a21fd07443038600799756d0679e267ddc8e43b87ff2aa9f1c45f5f60336,102_WDO,WDO,2000,2022-12-21 22:31:50.027031
TXN_66a7e7a84e8d8cb3dcc36d7d54ea152882706ad4a1fd7449c727ec61d6f6fb8b,SUB_TXN_d10c064006a83f765ed1b040ed1a9bee88ddd0a61b94f8f14c01418dca8b47a6,106_KFM,KFM,2000,2022-12-21 22:31:50.027456
TXN_0d9061bd934144bb4c6637bd4137da398f920c1a4a103594479353979d5654aa,SUB_TXN_af45d62dcfb62d22d51c66f6971490696b5d71cf682a5528e7575c81ca816c69,110_CHW,CHW,2000,2022-12-21 22:31:50.027886
TXN_86550da345ad50333e2f164957cf3fd790d40ea3782ba4ba5b54f3804d60514c,SUB_TXN_338925a3d81de31c7f8d844fcc220f36184ba3ee1b55274cf1dc11c5835332a2,114_SJY,SJY,2000,2022-12-21 22:31:50.028428
TXN_7ca3e6b7022209bb2ab61897a10b2fab203cfbb54b981842dc1453d575f12594,SUB_TXN_686c5510b32dedc6c2623ad1f6baea9650d687966af40d1ac576fe61a2201f5a,118_BHO,BHO,2000,2022-12-21 22:31:50.028923
TXN_57f732cfdb521cf7fd2a52cd17397f92a3957d8ae345a1279a929dc52e80a08b,SUB_TXN_b2abf40f57aff4240c0f1d0ac512d5c08dc0efc4f3f1a3db5aed1595b5d532f6,122_YHW,YHW,2000,2022-12-21 22:31:50.029466
TXN_1f59dd6fba41a1780b99856451e0d7205f6b925b6be08795942a9b5340d80b1b,SUB_TXN_a80b245288f66c5e144a6b680ce847300ec329dbc24b81862d28b5bac882d012,126_RWX,RWX,2000,2022-12-21 22:31:50.030124
TXN_63e818ee25737cd9d5e2405433696343e1ecce4cb3c49f960f0a4eae9f7cc9f9,SUB_TXN_9a53818d702b3926e777a2d2b96452eede6bc13ea2e869eb6900308d54fb3f3c,130_WYY,WYY,2000,2022-12-21 22:31:50.030619
TXN_f82570b1e22cd3cb9c25a230f4a087db58fff650372d0a107a6ff7e3cf4d3a43,SUB_TXN_8bee6b4715b8de48799987c14957fdcf170824a46626a50549182359d8ac25ca,134_LSA,LSA,2000,2022-12-21 22:31:50.031091
TXN_351bcd098925d53f5cd03c168acadf727ccbfe36ea3c31ec1f3ba22ffa0bd948,SUB_TXN_3a38e3d64b59c6951bd9af306ad65a96bec2144749af3896c14e089b64c6919a,138_LOC,LOC,2000,2022-12-21 22:31:50.031549
TXN_55720b18ab41df0f7d98a23205657b88992b4407bd9bc5cb84a0f813ad59cbad,SUB_TXN_5ff9404240b77c02be3ac0f3a3dea84ac6af4287e5fab4c11bda0511a737bcfb,142_HVV,HVV,2000,2022-12-21 22:31:50.031972
TXN_d15cd2105614e6ac810c9b2c3cf09cfa02517d1e207c67262b2e37e7cb25d16b,SUB_TXN_58fadfa3c4ad17141adfdff2ef0414aa5b26b304f624c068e5ff7c4f08cc9b24,146_LLH,LLH,2000,2022-12-21 22:31:50.032471
