TXN_ID,SUB_TXN_ID,ACCOUNT_NUMBER,ACCOUNT_NAME,AMOUNT,TIMESTAMP
TXN_ac583436de039e6f76584d0ff94665b9169c1e57143c62a5b4b11e6a7af6d38a,SUB_TXN_22b4e05001823726ae51449ea2cea181ae0b83298d4d4e5c6eb30b9f8ee77962,91_ZRS,ZRS,2000,2022-12-21 22:42:26.651047
TXN_ae56c9cda12f080265492083e4b56397acc80eb6b97f0a77ecc8f37e2c14e9ee,SUB_TXN_6d48c4202b0661c1fbbb163620efe80979c571012a74177ec5d24bafc915e510,95_TJL,TJL,2000,2022-12-21 22:42:26.651499
TXN_9430426a38d5fd2fd5f85a32b0970a2555d730372248760405b080e4084174c0,SUB_TXN_b2bbe0f07ef8bb078e96d98e8c168cb03fc0857c773f8159e91ede332fdaa72c,99_WTP,WTP,2000,2022-12-21 22:42:26.651963
TXN_6f40a8d84e6f356af76c0fd21b62596531650e22344f4f5244abde0175bba201,SUB_TXN_2f68f880bcc3761b8e94dfb196cbfb8e8caae133a1ffe22b5bbd5104afe52f16,103_MKN,MKN,2000,2022-12-21 22:42:26.652457
TXN_26a422ed71cef68ca6344c375c65f9b38b2633dd9aacce2a8aef0878c72c8954,SUB_TXN_80a7e5034ce13abdae7a6e4ced063c2098e1f3d7afe7debb37efd0ee857096a7,107_NUM,NUM,2000,2022-12-21 22:42:26.652909
TXN_3d1edf17a3bdfe3ed02266b16cc75be6ea94e8d0ae34a86d1b85ec11ef5308d2,SUB_TXN_5050bd6195d107c913ba073368ff93aab5cc2ebc31d42f3ab8d4014bec8d6923,111_KSW,KSW,2000,2022-12-21 22:42:26.653372
TXN_5832cb95bee492f0e65a1b1b0cf3a9a545b816caa9cae81ce015d8665db9eb38,SUB_TXN_f30d7804f58f9601749da6944e7f8b3e73adce81896e5dc9010d8418ae3d9e5e,115_CXV,CXV,2000,2022-12-21 22:42:26.653951
TXN_a836d8fac6303d63442fe548fdd1cabe67030f1d247bf3ec2a5ea93276d42033,SUB_TXN_7b8cb20c81470b58d02b1c93d0cecd31e0f9335335b89022e66276f077af3964,119_MPP,MPP,2000,2022-12-21 22:42:26.654667
TXN_9f83ef1269807678923a8d99d2bd2c0e6c544d3985c8ab098d8f3b8860494a91,SUB_TXN_62adb944afee9d1a9050da3dc1dcf2489bdbdbd5e1d23eaf943b2424d0404880,123_LOV,LOV,2000,2022-12-21 22:42:26.655241
TXN_9542b16a86538a817cd751a8e47eba43b1d9a5ea0624dd51089cd376dbe729a3,SUB_TXN_6601f512cdb00a653fa0ccd0932bf21fa38c81f5383d789f84cdcdda63651779,127_ONO,ONO,2000,2022-12-21 22:42:26.655764
TXN_08bf1a6535fc03adbe2175f72a228c0dc4beea78233518c7870ce08111166790,SUB_TXN_7998a9725acf1d82605d5ff68b75ce927509f79355e43827645a3d83eebabac6,131_FMZ,FMZ,2000,2022-12-21 22:42:26.656355
TXN_c4a3d804e50a2323df3ec01019a67574332f3fc3ac2367a4500edec3de5566b1,SUB_TXN_45e28ad900333f58f5705caa84c13b7d21de795d6e8fde9a9bcbc99187b04b8b,135_WPM,WPM,2000,2022-12-21 22:42:26.656882
TXN_0e798c07e82077c97808fc6143168fc1df33530c9a223d487bb0cb97cb597773,SUB_TXN_f230e4454c15f08e044939f8f1dd9703c8c354312240d3e374670b1b5415cf71,139_LHM,LHM,2000,2022-12-21 22:42:26.657431
TXN_52527dc81d65d9e28461f93cbe3c2c0e3898481a4a0e8707458c1f1ba5989404,SUB_TXN_b93c5588128eb59d87379609b79a9b736efaff3300dc80cb27f9eb9cfb8533b9,143_JNJ,JNJ,2000,2022-12-21 22:42:26.657905
TXN_18d825ac21930e16223c06d5301b9a6d4061e0a3c68123460c51782cbf2189e2,SUB_TXN_ac29ab35ded05858379281f3c302935fa542850842c1bff3aa52c7f2a3f25b46,147_YUH,YUH,2000,2022-12-21 22:42:26.658397
