TXN_ID,SUB_TXN_ID,ACCOUNT_NUMBER,ACCOUNT_NAME,AMOUNT,TIMESTAMP
TXN_3c0058a23508cb64c157d3e34b3702400906910f42aacc6caaa3cca5923649fd,SUB_TXN_d9988dce05cd87ddf68b5984e80db793fbd2541c1f4e1d21b6ff7f4023750404,104_SVM,SVM,2000,2022-12-21 22:31:50.027244
TXN_4ca03996648366b4f503dc8c082d3b6bb55da4d2bdd333d2a6847c62d954799b,SUB_TXN_c7be2e03832a2145bed8298026f7458908176e261f87ca70b13212812083ba7d,108_TGV,TGV,2000,2022-12-21 22:31:50.027668
TXN_75a69b56d74f532973ff9f62e00b14dc4bd3a6ab48ec17dada1745b19bfd71e6,SUB_TXN_d253dc2d2fd1bd1b465566e6437651dba81f15b76d539ec9c89471b31bd0b419,112_WWN,WWN,2000,2022-12-21 22:31:50.028102
TXN_5caf652ca1bf30ae72f1b2246a6498badbf032b1f69f334c987dc198c3170336,SUB_TXN_e44fff3740a4f2cf31dc3830415c3180be54890cbcc2214add9b27b44bdb220b,116_RON,RON,2000,2022-12-21 22:31:50.028683
TXN_c70f24831259ca7b36d3564ab78c5c8bc83efc90d238fb0bd4088ce912203e77,SUB_TXN_014d2ff42e906b4900d2b5a6c07615e6d9a0209935b116f23ec9c3c8c3206040,120_IEB,IEB,2000,2022-12-21 22:31:50.029167
TXN_434b910d1bbc390a28155b2336aff51bf3e70188cceb88772c2e8de094cdf59f,SUB_TXN_793f61cbd14e54e1c5b979ebce2029fc183ac6ae89a85e3da22c7e70c4b4f9d7,124_RVO,RVO,2000,2022-12-21 22:31:50.029751
TXN_42160ba2f83ec5d0f6675edf6a59727c0c4996c4eb90097c9894f05ef9a985a7,SUB_TXN_f973ec3876677308296803882cc2487c52347d0315c4cd2e842d0496b1642047,128_TLF,TLF,2000,2022-12-21 22:31:50.030377
TXN_7b2f558003290c46436b2c5299a69f315b5162542e29685c6da1668ce52ca48f,SUB_TXN_3d7be8f82839f0aa264cce3a7210684ad43c266a2fae7f882443d77e34394640,132_JLZ,JLZ,2000,2022-12-21 22:31:50.030859
TXN_c28db7ad9c2eea45a279e02f861c43f8861506dd57d5f15fa277c9f144ae1f6e,SUB_TXN_fc0a0c7422e42b5c1d76ad55a2459e9196c3e1b4b0aeab8d93338912af5ab93c,136_MGM,MGM,2000,2022-12-21 22:31:50.031332
TXN_51c7523c8449444ed55569d8dbd6dbdfc9e363653104db78108666287e362eb2,SUB_TXN_bb52ff2841d751fa6e6081251bbb0a2cb689c45e4ef196161c44e186071022b4,140_QGA,QGA,2000,2022-12-21 22:31:50.031759
TXN_ac382131c62125d1bf5828ec07b800b20ae6e7cd72d790a8883516b68180071a,SUB_TXN_91df027018394d62f6bfc393198a11fd74de9546373458ad946707e8a3eb0272,144_IQF,IQF,2000,2022-12-21 22:31:50.032259
TXN_d722c401c0270ec839060d214bf47707de08fc778e948a8454a1568b72ed310f,SUB_TXN_aa2af828338f6fd5e8228f7d3e4ae939b280f157446f4690ca6b5e0546965a8e,148_FFK,FFK,2000,2022-12-21 22:31:50.032690
