TXN_ID,SUB_TXN_ID,ACCOUNT_NUMBER,ACCOUNT_NAME,AMOUNT,TIMESTAMP
TXN_3b0f58f691e1392c285ceb45f7ff97eb3c2508d0b4b6b28337ab076a11df04ab,SUB_TXN_5b7bc14ce805c22d509858b78471cffc963798e04158c0c144c678255839f1c5,87_UFX,UFX,2000,2022-12-26 19:58:45.649207
TXN_c7effdc581b2028622d1340f2224508bf9963c3d9d3f664e594b233fb1344159,SUB_TXN_accd83ae7d779992cb02391f12db71c3fd18eb6f84b668397e6fa95a688bc9b4,91_GIL,GIL,2000,2022-12-26 19:58:45.649810
TXN_aebd44815f7770f6a25f62febbe1e60af51170e358cca6e6d3b3ce97c6b14fe4,SUB_TXN_0e039d43e1f85d0c495dc655ff4d14121a4fea98f7f290fd632fe81860c4cd66,95_BQL,BQL,2000,2022-12-26 19:58:45.650545
TXN_b7a308a1cb5a05fd7925d73de8ed86077dd6ba24102abc4c93f1d8ada31ba0ac,SUB_TXN_34aaae5157cfa9f78a50dc3191c3130b43b3f144e827e60ba7183d8ece4e95bb,99_GEQ,GEQ,2000,2022-12-26 19:58:45.651089
TXN_f985ceb86cc211504187883052b642443751d1968b44b5be039171ee5e7213de,SUB_TXN_e8b94fc7e2cc46fce2e170990d37deab965b855d3246400182e413d062650ff4,103_XTR,XTR,2000,2022-12-26 19:58:45.651632
TXN_43439fa3ca73a952be2b6a94ef99ad4a0b1c2acaa82d12b949c71ead4b33ad7a,SUB_TXN_7e9cb6549a73ae26bd80425c0da879d0c239ec8509eda4e25d6fe63667d5290b,107_OOR,OOR,2000,2022-12-26 19:58:45.652163
TXN_e8d0787ccd39dbbe364bd59f8c1212b32eb41b1464d3cca38e04651f5de09c30,SUB_TXN_af02ee8f0ccf83006a6a5c8fdd4e0b7e82b4e7ca73cdcccd6880b61c2fc0d325,111_DLW,DLW,2000,2022-12-26 19:58:45.653053
TXN_6dd5ddddfb0ed51e0a41ae5020024ed516ed8e5d167601dd455f45911897fd2f,SUB_TXN_ef6b5334da35752f6a0babde2ee0af592b7dd4ab17908e87698cdac04b861f7a,115_RAE,RAE,2000,2022-12-26 19:58:45.653663
TXN_4c2bbc74b88b0ddfe5fc0f4379d115b010d7460dd4a9993e742dee227670f564,SUB_TXN_e5da8eee9868d2b2394daeaa90de1d272b3806aa768f1dd831b1a61647acf3f6,119_JNG,JNG,2000,2022-12-26 19:58:45.654253
TXN_3e3387b510f007f56eff5373e707d9ab32f1b41a560edf527b651408129224f9,SUB_TXN_41a717dc367b3b03d913ed8a9a40c3996694b8fbc4c4fee9876d855f65f81b8b,123_QEC,QEC,2000,2022-12-26 19:58:45.654871
TXN_c21b74ed5e08564aad2a3227aa983adc0e3e891ff4e9cbf5e3a06a658062c416,SUB_TXN_7b74bac71f35388eaecd6364152062527846671e11499442c0c2dbfa0ec396f7,127_RSY,RSY,2000,2022-12-26 19:58:45.655495
TXN_5dd2a678a80a297d838b2e69f22f7f4f0dbe6d012a25620dfeec5f574ee9f4dc,SUB_TXN_3ae4f98844cf27a59b6cd6797c538e274e4beeaae8107a8f5a84406d74ea9b6e,131_GJV,GJV,2000,2022-12-26 19:58:45.656041
TXN_7e3abe0c1c3d5af2dd095eaca8725dec57e8a3a0a18f1e3670e305cfed47a83c,SUB_TXN_79583601468f8398c9ba9a7b5b07188db642855876ba4b234b0bf81f3c535373,135_TAE,TAE,2000,2022-12-26 19:58:45.656566
TXN_642b650e69aa420db3e60bda8cd437b7b18c0b8fe18999ead256d3555160c8c7,SUB_TXN_cf16fbb503de99b0fbffd5f17aaecee779d0d5d18f270b517ef23cb6d0447d27,139_EUW,EUW,2000,2022-12-26 19:58:45.657094
TXN_8c7cea4837750047c74f2fab5354f2f54fe0b4483ed0e84eb3a4336f8c60318f,SUB_TXN_be073e658ecdee7d9d178c2a5e9fa5d2d68b37d366338fb34a05dd3f2a79d67d,143_QHY,QHY,2000,2022-12-26 19:58:45.657663
TXN_c93ff56c6b5d040c7ee4efbf03db4449b43a048a81d1e893d6861f25a02285c6,SUB_TXN_1f471dd089968129ef7b4603632f95fb200494f16d85c9435d2fda2803a32418,147_AJH,AJH,2000,2022-12-26 19:58:45.658345
