TXN_ID,SUB_TXN_ID,ACCOUNT_NUMBER,ACCOUNT_NAME,AMOUNT,TIMESTAMP
TXN_dba268339a314615d37683ac71a07d0e63f5a7a35ef3f08fb44e634f81bd1349,SUB_TXN_7bb1e7f60dabdb4edac7f97a0993da4eec7ddd63638ef908a08dd268408426a4,44_SGZ,SGZ,2000,2022-12-27 13:53:37.579508
TXN_4a8cedfa17e95c0de2c6ac05fff25464976a97c56d335c305feae510b4d1bac2,SUB_TXN_cb50f7d053d09320a88897b06189116d6a128461fb965d06d01e9ac6a312aabf,48_WIP,WIP,2000,2022-12-27 13:53:37.579972
TXN_27773feecb06b486a14cf6c8ebf9c8004edf38c8ba329072685798c7600c6d30,SUB_TXN_b39b99dc690c7fe0a8fd7e24b090314144b94e28334bcfddddc08dd6c293fca3,52_ZFU,ZFU,2000,2022-12-27 13:53:37.580451
TXN_dd6fef4667909f47ecdd1de67c75fb1904191f042debccc0dc3de93d06d0443d,SUB_TXN_695b18a4583c8f64f0d36832f50cf2b76b7083f5eb1b0f37ad905894503950df,56_KIK,KIK,2000,2022-12-27 13:53:37.580936
TXN_2cbe9e07c8217db268d2380db4a0ab32e6e98f89623c130c96caf565b394e4d6,SUB_TXN_507215e83d1a53798b8b18acc2b03ca27b5c553742a42bc907503fd0e81b0a3e,60_ATF,ATF,2000,2022-12-27 13:53:37.581414
TXN_a75b615f9ac6f5835f2b013610997f51730975334aafb96c095bbb0b3b635061,SUB_TXN_af766cad229641220d842945963764912d15b6860392074e8c1d758c8e9598b6,64_BXF,BXF,2000,2022-12-27 13:53:37.581973
TXN_91551104b8e8e694905ea3490ceacdc48dcd7d96b8834a04a3ec188a8d218353,SUB_TXN_406be8c4116fdd305e64a3235c08f4c6d7582324ef84cfeaa19f7a36aecd19fb,68_IGX,IGX,2000,2022-12-27 13:53:37.582789
TXN_8290cbadb846e7c28ec994573899d7b41f6558b7ccbd4ce6f90bbb6ef3c8de69,SUB_TXN_f4240d4f8081f706f92fb391aa6fee04c482b77c627f29d1b8862ca458ff0d13,72_FFK,FFK,2000,2022-12-27 13:53:37.583267
TXN_dc297bb91b613f6b6155afc83f246c7c91da83a6e3e029fe31dd42020181c807,SUB_TXN_d8fe0436860e4879bdbb4d0d2b2664dd4065b520dc06b8a55628a1adc55c94fb,76_VFW,VFW,2000,2022-12-27 13:53:37.583733
TXN_78753e194b7b1b43620436e6415b5f656ac2738bfea0fa31aa30287df19efe0d,SUB_TXN_d1f9ef9572e899495d1bd29a7edd38d0003af256bf620a7cbd53bc87332561cb,80_HJB,HJB,2000,2022-12-27 13:53:37.584391
TXN_10d4f275daafbca8699f98189a27e5dd674bdf526a2eaf373713b4d10b0fe276,SUB_TXN_a73304245a50859afa6b7fa0d9472df2905162e3d67a1a2a18aefe6b2b3473e5,84_ANW,ANW,2000,2022-12-27 13:53:37.584897
TXN_983aecc1801129f6b7ed849562831418f15c1e7cdedc6ef562034406f998e3ab,SUB_TXN_04c17d6b671ea2771624f972cbb17e68e14e82eff4ba024edfb38ae9d03edc1e,88_RUH,RUH,2000,2022-12-27 13:53:37.585600
TXN_0b3489b1e4270c6c1a667173843fd8a06e6017971b97acd12f6d99d7482d7846,SUB_TXN_89e6f5ea23469705381861133ccab669ba1f0b69c53315dc15d740f7e2f9e00d,92_JNJ,JNJ,2000,2022-12-27 13:53:37.586134
TXN_94cd78cd9fac366953c92b714241d09398151c4938aacfa3608b17d244ab92df,SUB_TXN_4b4319654aa3a7022e0bfed613ae0a94c002cd708535b57e766df5b758c8e332,96_VFS,VFS,2000,2022-12-27 13:53:37.586828
TXN_16b8f09ead7b52e6d96047eee2e1b3ac258b552340d899eb9440dbdc0e4d560b,SUB_TXN_3e76ae5274db6e4dce758dc4d42a6a12242b26bc51cf27b55a9e8971d7991bff,100_JDW,JDW,2000,2022-12-27 13:53:37.587329
TXN_ccd6edfdd8d42aaa7735d099938e746e870b4ff5b7eca5c0f1403aba82073e66,SUB_TXN_75ce01f4d93b65cfe1990cd98c08ec7c587132f00544bddfd1fe4148ef4a5ac9,104_SZP,SZP,2000,2022-12-27 13:53:37.587858
TXN_e2e3556879cb38808c79b3d1b5ca122529ee88ae861a4f02e23b42f1b3bb3def,SUB_TXN_34aac1d3126f1d0eea456a4ec691cdf013557b09b3b8704350f89bc99e1ec846,108_NOH,NOH,2000,2022-12-27 13:53:37.588383
TXN_93984bacbbc77e7b653cb461dce4d63ac30e002fcc27f7c76014c5e537a22ba7,SUB_TXN_e21864595daa02128b40730b6ca98b8e49f6f7970c3fa8469eedbcf4a585f696,112_FCN,FCN,2000,2022-12-27 13:53:37.588963
TXN_7cec6cad9d7c52c5bfb2c39574a12e4431f090812548aa7345f15af47ab9d2f3,SUB_TXN_c70e6de9e4279f05959eb843a7d49ac7a08523be188d191fe339bff470f05fcc,116_GOC,GOC,2000,2022-12-27 13:53:37.589628
TXN_6fefcced0c52f5076f478a3a7fbbdb1783d0e41fa628d321863c38f6a5dafb7a,SUB_TXN_cbc045c24975a29ac08040d1c5340737b79449d335786702815f517ef9e7dfa9,120_EIT,EIT,2000,2022-12-27 13:53:37.590376
TXN_41c089a14ea2b38c5ba7e5047e23da80572b9b86a52185b25aa6c0dd6493f7bf,SUB_TXN_6568843f0dfd16e6ca791a8baa874829c551a7d98bd8d7d9cbe7580731294f77,124_IBH,IBH,2000,2022-12-27 13:53:37.590952
TXN_a3540246bae9355be5013a34c64cedc16bc39756823bbc41aa1c5c703aac94f2,SUB_TXN_7dc20953661cf7c29c0271777ccb3457db4f1e77f7235c468db2187da8b3ea29,128_EPN,EPN,2000,2022-12-27 13:53:37.591498
TXN_d206725a734d98753709bb493b0f6750ab9a82e18eaeb7e70dc27a514e004162,SUB_TXN_e77c166d4d8a12315910237d5fe5c80b7764ef49eeab633a73a538c78615c69f,132_TOX,TOX,2000,2022-12-27 13:53:37.592444
TXN_39e43e3f0cc647d8850263cc6d8109bbfbdc78fc0e86dac3f606dd99acd68552,SUB_TXN_e84f6f47a455afdfc3659ceb18aebb617ac4e1be26d697cb460a791fbf60deb6,136_XQR,XQR,2000,2022-12-27 13:53:37.593318
TXN_4d87f6527f82dc29f9e6914b003720ae949ebfe37b1cba7a0680d1ad43db28f9,SUB_TXN_e71597dd0ecf3e5aea98825721f6f4ce0cd8432dc0a8ae15ff914d0c00a254fd,140_AOA,AOA,2000,2022-12-27 13:53:37.593980
TXN_793e43d16d9ebc750b39ce41896d55023b9781a46b0fdc8a153f63b0721f92ff,SUB_TXN_5d533eaed37a70388915aa07beefb029ccfc65c64f39a0f3d30b6d3ef1cf2f3e,144_ETV,ETV,2000,2022-12-27 13:53:37.594547
TXN_bbc74a026e2b4850136ed13a2ee448896befe352982702b3eddd0c7e5315462c,SUB_TXN_3401cabbd9fc247353dde52ddd6a97e73f68d35154c11d823ad2eaeab31e765c,148_EQP,EQP,2000,2022-12-27 13:53:37.595349
